Dice Held,Dice On Table,Rolls Left,Action,Action Value,Q-Value
"(2, 5, 5)","(3, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(2, 5, 5)","(3, 5)",0,Action.ROLL,,0.0
"(4, 4, 5, 6)","(4,)",1,Action.ROLL,,0.0
"(4, 4, 5, 6)","(4,)",1,Action.SCORE,Category.YAHTZEE,0
"(4, 4, 5, 6)","(6,)",0,Action.SCORE,Category.FOURS,38.988713421644526
"(4, 4, 5, 6)","(6,)",0,Action.ROLL,,0.0
"(1, 2, 6)","(5, 5)",1,Action.ROLL,,1.0
"(1, 2, 6)","(5, 5)",1,Action.SCORE,Category.FOURS,0
"(1, 2, 6)","(5, 5)",1,Action.SCORE,Category.CHANCE,3.7810000000000006
"(1,)","(2, 3, 3, 3)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(1,)","(2, 3, 3, 3)",1,Action.ROLL,,1.0
"(1, 4)","(4, 4, 5)",0,Action.SCORE,Category.TWOS,0.0
"(1, 4)","(4, 4, 5)",0,Action.ROLL,,0.0
"(4, 5, 6)","(5, 6)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(4, 5, 6)","(5, 6)",0,Action.ROLL,,0.0
"(1, 3)","(1, 1, 5)",0,Action.SCORE,Category.YAHTZEE,0.0
"(1, 3)","(1, 1, 5)",0,Action.ROLL,,0.0
"(5,)","(3, 5, 6, 6)",1,Action.ROLL,,2.9701000000000004
"(5,)","(3, 5, 6, 6)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(5,)","(3, 5, 6, 6)",1,Action.SCORE,Category.CHANCE,4.975
"(4,)","(3, 5, 5, 5)",0,Action.SCORE,Category.TWOS,0.0
"(4,)","(3, 5, 5, 5)",0,Action.ROLL,,0.0
"(2, 2, 6)","(1, 3)",0,Action.SCORE,Category.YAHTZEE,0.0
"(2, 2, 6)","(1, 3)",0,Action.ROLL,,0.0
"(2, 5, 6)","(2, 2)",0,Action.SCORE,Category.THREE_OF_A_KIND,72.66362063222769
"(2, 5, 6)","(2, 2)",0,Action.ROLL,,0.0
"(3, 5, 6)","(2, 4)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(3, 5, 6)","(2, 4)",0,Action.ROLL,,0.0
"(2, 4, 5)","(1, 4)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(2, 4, 5)","(1, 4)",0,Action.ROLL,,0.0
"(5, 5)","(3, 5, 5)",0,Action.SCORE,Category.THREE_OF_A_KIND,99.62650834093091
"(5, 5)","(3, 5, 5)",0,Action.ROLL,,0.0
"(2,)","(1, 5, 5, 5)",1,Action.SCORE,Category.FOURS,0
"(2,)","(1, 5, 5, 5)",1,Action.ROLL,,1.0
"(1, 2)","(5, 5, 6)",0,Action.SCORE,Category.THREES,0.0
"(1, 2)","(5, 5, 6)",0,Action.ROLL,,0.0
"(1, 5)","(3, 4, 4)",1,Action.ROLL,,1.0
"(1, 5)","(3, 4, 4)",1,Action.SCORE,Category.THREES,3.801927
"(1, 4)","(2, 3, 4)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(1, 4)","(2, 3, 4)",0,Action.ROLL,,0.0
"(1, 4, 5)","(2, 5)",1,Action.ROLL,,1.0
"(1, 4, 5)","(2, 5)",1,Action.SCORE,Category.SIXES,0
"(1, 3, 6)","(3, 5)",1,Action.ROLL,,1.0
"(1, 3, 6)","(3, 5)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 3, 6)","(3, 5)",1,Action.SCORE,Category.CHANCE,1.8
"(1, 3, 6)","(3, 3)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(1, 3, 6)","(3, 3)",0,Action.ROLL,,0.0
"(2, 3, 3)","(2, 4)",1,Action.SCORE,Category.THREES,6
"(2, 3, 3)","(2, 4)",1,Action.ROLL,,0.0
"(1, 1, 2)","(3, 3)",1,Action.ROLL,,1.970299
"(1, 1, 2)","(3, 3)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(1, 1, 2)","(3, 3)",1,Action.SCORE,Category.CHANCE,3.940399
"(5,)","(3, 3, 5, 5)",1,Action.SCORE,Category.FIVES,27.908419873811397
"(5,)","(3, 3, 5, 5)",1,Action.ROLL,,2.9701000000000004
"(2, 3, 3, 4)","(5,)",0,Action.SCORE,Category.FOURS,16.39626805933082
"(2, 3, 3, 4)","(5,)",0,Action.ROLL,,0.0
"(1, 5)","(1, 1, 4)",1,Action.ROLL,,0.0
"(1, 5)","(1, 1, 4)",1,Action.SCORE,Category.FULL_HOUSE,0
"(1, 5)","(2, 2, 4)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(1, 5)","(2, 2, 4)",0,Action.ROLL,,0.0
"(1, 3)","(1, 5, 6)",1,Action.ROLL,,1.0
"(1, 3)","(1, 5, 6)",1,Action.SCORE,Category.THREES,4.3232686527
"(3, 3, 4)","(2, 2)",1,Action.ROLL,,0.0
"(3, 3, 4)","(2, 2)",1,Action.SCORE,Category.THREES,6.54
"(1, 2, 6)","(1, 2)",1,Action.ROLL,,1.0
"(1, 2, 6)","(1, 2)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(1, 2, 6)","(1, 2)",1,Action.SCORE,Category.CHANCE,2.388
"(1, 2, 6)","(2, 4)",0,Action.SCORE,Category.FOURS,9.654045038178632
"(1, 2, 6)","(2, 4)",0,Action.ROLL,,0.0
"(3, 5)","(3, 5, 6)",1,Action.ROLL,,1.0
"(3, 5)","(3, 5, 6)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(3, 4)","(2, 5, 6)",1,Action.ROLL,,2.960299
"(3, 4)","(2, 5, 6)",1,Action.SCORE,Category.ONES,0
"(3, 4)","(3, 3, 5)",0,Action.SCORE,Category.THREES,22.404385322542907
"(3, 4)","(3, 3, 5)",0,Action.ROLL,,0.0
"(5,)","(1, 1, 1, 2)",0,Action.SCORE,Category.YAHTZEE,0.0
"(5,)","(1, 1, 1, 2)",0,Action.ROLL,,0.0
"(2, 5)","(3, 3, 3)",0,Action.SCORE,Category.TWOS,5.570649388297172
"(2, 5)","(3, 3, 3)",0,Action.ROLL,,0.0
"(2, 4)","(1, 2, 6)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(2, 4)","(1, 2, 6)",0,Action.ROLL,,0.0
"(2, 3, 3, 4)","(1,)",1,Action.ROLL,,1.9900000000000002
"(2, 3, 3, 4)","(1,)",1,Action.SCORE,Category.THREE_OF_A_KIND,0
"(2, 3, 3, 4)","(1,)",1,Action.SCORE,Category.SMALL_STRAIGHT,20.380395627903003
"(2, 3, 4)","(5, 5)",1,Action.SCORE,Category.TWOS,2.534618
"(2, 3, 4)","(5, 5)",1,Action.ROLL,,1.0
"(2, 3, 4)","(3, 5)",0,Action.SCORE,Category.FIVES,11.684400300730598
"(2, 3, 4)","(3, 5)",0,Action.ROLL,,0.0
"(2, 3)","(1, 1, 6)",1,Action.SCORE,Category.FOURS,0
"(2, 3)","(1, 1, 6)",1,Action.ROLL,,1.0
"(4, 4)","(2, 6, 6)",0,Action.SCORE,Category.YAHTZEE,0.0
"(4, 4)","(2, 6, 6)",0,Action.ROLL,,0.0
"(1, 4, 6)","(2, 3)",0,Action.SCORE,Category.CHANCE,36.15159693165445
"(1, 4, 6)","(2, 3)",0,Action.ROLL,,0.0
"(2, 2, 2)","(6, 6)",0,Action.SCORE,Category.FOURS,0.0
"(2, 2, 2)","(6, 6)",0,Action.ROLL,,0.0
"(1, 1, 4)","(1, 3)",1,Action.ROLL,,4.900995010000001
"(1, 1, 4)","(1, 3)",1,Action.SCORE,Category.THREES,5.58168397476228
"(3, 3, 5)","(5, 5)",0,Action.SCORE,Category.CHANCE,100.15954773167725
"(3, 3, 5)","(5, 5)",0,Action.ROLL,,0.0
"(2, 6, 6, 6)","(1,)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(2, 6, 6, 6)","(1,)",0,Action.ROLL,,0.0
"(1, 2, 2, 2)","(1,)",1,Action.ROLL,,1.0
"(1, 2, 2, 2)","(1,)",1,Action.SCORE,Category.FULL_HOUSE,31.682724999999998
"(1, 2, 2, 2)","(4,)",0,Action.SCORE,Category.CHANCE,40.35867819504263
"(1, 2, 2, 2)","(4,)",0,Action.ROLL,,0.0
"(4, 6)","(1, 2, 5)",1,Action.ROLL,,0.99
"(4, 6)","(1, 2, 5)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(4, 6)","(1, 2, 5)",1,Action.SCORE,Category.CHANCE,22.04621586018576
"(4, 6)","(1, 4, 6)",0,Action.SCORE,Category.YAHTZEE,0.0
"(4, 6)","(1, 4, 6)",0,Action.ROLL,,0.0
"(2, 4, 4, 4)","(3,)",1,Action.SCORE,Category.ONES,0
"(2, 4, 4, 4)","(3,)",1,Action.ROLL,,3.940399
"(2, 4, 4, 4)","(3,)",1,Action.SCORE,Category.THREE_OF_A_KIND,3.3830000000000005
"(2, 4)","(2, 2, 4)",1,Action.ROLL,,1.0
"(2, 4)","(2, 2, 4)",1,Action.SCORE,Category.FIVES,0
"(2, 4)","(2, 2, 4)",1,Action.SCORE,Category.FULL_HOUSE,4.975
"(2, 4)","(1, 1, 4)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(2, 4)","(1, 1, 4)",0,Action.ROLL,,0.0
"(1, 1, 1, 5)","(2,)",1,Action.ROLL,,1.0
"(1, 1, 1, 5)","(2,)",1,Action.SCORE,Category.ONES,3.5373
"(1, 1, 1, 5)","(2,)",0,Action.SCORE,Category.THREES,0.0
"(1, 1, 1, 5)","(2,)",0,Action.ROLL,,0.0
"(1, 5)","(2, 6, 6)",1,Action.ROLL,,1.0
"(1, 5)","(2, 6, 6)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(1, 5)","(2, 6, 6)",1,Action.SCORE,Category.CHANCE,3.9800000000000004
(),"(6, 6, 6, 6, 6)",0,Action.SCORE,Category.THREES,0.0
(),"(6, 6, 6, 6, 6)",0,Action.ROLL,,0.0
"(1, 2)","(1, 4, 4)",1,Action.ROLL,,1.0
"(1, 2)","(1, 4, 4)",1,Action.SCORE,Category.ONES,2
"(1, 3, 5, 5)","(1,)",1,Action.ROLL,,0.99
"(1, 3, 5, 5)","(1,)",1,Action.SCORE,Category.YAHTZEE,0
"(1, 3, 5, 5)","(1,)",1,Action.SCORE,Category.CHANCE,2.9850000000000003
"(1, 3, 5, 5)","(1,)",0,Action.SCORE,Category.SMALL_STRAIGHT,0.0
"(1, 3, 5, 5)","(1,)",0,Action.ROLL,,0.0
"(4, 5)","(3, 3, 4)",0,Action.SCORE,Category.THREES,32.73616200549822
"(4, 5)","(3, 3, 4)",0,Action.ROLL,,0.0
"(1,)","(2, 5, 5, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(1,)","(2, 5, 5, 5)",0,Action.ROLL,,0.0
"(2, 2)","(1, 1, 2)",0,Action.SCORE,Category.TWOS,24.23676978686488
"(2, 2)","(1, 1, 2)",0,Action.ROLL,,0.0
"(3, 4, 5, 6)","(3,)",0,Action.SCORE,Category.TWOS,0.0
"(3, 4, 5, 6)","(3,)",0,Action.ROLL,,0.0
"(2, 2, 2)","(2, 6)",2,Action.ROLL,,0
"(2, 2, 2)","(2, 6)",2,Action.SCORE,Category.CHANCE,13.5274
"(2, 2, 2)","(2, 6)",2,Action.RELEASE,"(2,)",0
"(2, 2, 2)","(2, 6)",2,Action.HOLD,"(2,)",0
"(2, 2, 2)","(2, 6)",2,Action.RELEASE,"(2, 2, 2)",-2.5
"(2, 2, 2, 2)","(6,)",2,Action.ROLL,,0
"(2, 2, 2, 2)","(6,)",2,Action.RELEASE,"(2,)",0
"(2, 2, 2, 2)","(6,)",2,Action.SCORE,Category.ONES,0
"(2, 2, 2, 2)","(6,)",2,Action.HOLD,"(6,)",0
"(2, 2, 2, 2)","(6,)",2,Action.HOLD,"(2,)",8.0
"(4, 4)","(1, 2, 6)",1,Action.ROLL,,1.9701000000000002
"(4, 4)","(1, 2, 6)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(4, 4)","(1, 2, 6)",1,Action.SCORE,Category.CHANCE,13.133401947253583
"(4, 4)","(3, 3, 4)",0,Action.SCORE,Category.FULL_HOUSE,81.88627877539082
"(4, 4)","(3, 3, 4)",0,Action.ROLL,,0.0
"(1, 3)","(1, 2, 3)",1,Action.SCORE,Category.FIVES,0
"(1, 3)","(1, 2, 3)",1,Action.ROLL,,1.9900000000000002
"(2, 3, 5)","(3, 5)",1,Action.ROLL,,1.9701000000000002
"(2, 3, 5)","(3, 5)",1,Action.SCORE,Category.THREE_OF_A_KIND,0
"(1, 2, 4)","(1, 5)",0,Action.SCORE,Category.FIVES,17.702126033077622
"(1, 2, 4)","(1, 5)",0,Action.ROLL,,0.0
"(1, 4, 4, 4)","(1,)",1,Action.SCORE,Category.FIVES,0
"(1, 4, 4, 4)","(1,)",1,Action.ROLL,,1.0
"(1, 4, 4, 4)","(1,)",1,Action.SCORE,Category.FULL_HOUSE,2.5
"(1, 2, 5)","(1, 2)",0,Action.SCORE,Category.CHANCE,61.50086297258369
"(1, 2, 5)","(1, 2)",0,Action.ROLL,,0.0
"(4, 6)","(2, 3, 4)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(4, 6)","(2, 3, 4)",1,Action.ROLL,,1.9900000000000002
"(1, 1)","(2, 4, 6)",1,Action.ROLL,,2.9701000000000004
"(1, 1)","(2, 4, 6)",1,Action.SCORE,Category.TWOS,2.70927182
"(1, 1)","(2, 4, 6)",1,Action.SCORE,Category.CHANCE,1.4000000000000001
"(1, 4, 6)","(3, 6)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
"(1, 4, 6)","(3, 6)",0,Action.ROLL,,0.0
"(4, 4, 6)","(3, 4)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(4, 4, 6)","(3, 4)",0,Action.ROLL,,0.0
"(4, 4)","(1, 1, 2)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(4, 4)","(1, 1, 2)",1,Action.ROLL,,1.0
"(3, 5)","(3, 6, 6)",1,Action.ROLL,,0.0
"(3, 5)","(3, 6, 6)",1,Action.SCORE,Category.YAHTZEE,0
"(4, 4)","(2, 4, 4)",0,Action.SCORE,Category.FOUR_OF_A_KIND,32.010205907650175
"(4, 4)","(2, 4, 4)",0,Action.ROLL,,0.0
"(3, 3, 6)","(4, 5)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(3, 3, 6)","(4, 5)",0,Action.ROLL,,0.0
"(5,)","(1, 1, 3, 6)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(5,)","(1, 1, 3, 6)",1,Action.ROLL,,1.9900000000000002
"(5,)","(1, 1, 3, 6)",1,Action.SCORE,Category.CHANCE,7.841592016
"(3, 4, 4)","(1, 3)",1,Action.SCORE,Category.CHANCE,19.009635000000003
"(3, 4, 4)","(1, 3)",1,Action.ROLL,,1.0
"(3,)","(1, 1, 2, 6)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(3,)","(1, 1, 2, 6)",0,Action.ROLL,,0.0
"(5, 6, 6, 6)","(3,)",1,Action.ROLL,,1.0
"(5, 6, 6, 6)","(3,)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(3, 3, 6)","(2, 2)",1,Action.SCORE,Category.TWOS,7.1133790905889285
"(3, 3, 6)","(2, 2)",1,Action.ROLL,,1.9900000000000002
"(4, 4)","(1, 1, 5)",0,Action.SCORE,Category.THREE_OF_A_KIND,0.0
"(4, 4)","(1, 1, 5)",0,Action.ROLL,,0.0
"(1, 2)","(1, 3, 5)",1,Action.ROLL,,0.99
"(1, 2)","(1, 3, 5)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 2)","(1, 3, 5)",1,Action.SCORE,Category.CHANCE,2.388
"(1, 2)","(1, 4, 6)",0,Action.SCORE,Category.FIVES,0.0
"(1, 2)","(1, 4, 6)",0,Action.ROLL,,0.0
"(2, 4, 4, 5)","(3,)",1,Action.ROLL,,1.9801
"(2, 4, 4, 5)","(3,)",1,Action.SCORE,Category.SIXES,0
"(2, 4, 4, 5)","(3,)",1,Action.SCORE,Category.SMALL_STRAIGHT,5.970000000000001
"(4,)","(4, 4, 6, 6)",1,Action.SCORE,Category.SIXES,16.25563092
"(4,)","(4, 4, 6, 6)",1,Action.ROLL,,1.9900000000000002
"(2, 6, 6)","(2, 3)",0,Action.SCORE,Category.YAHTZEE,0.0
"(2, 6, 6)","(2, 3)",0,Action.ROLL,,0.0
"(1, 4, 5)","(1, 5)",1,Action.ROLL,,1.0
"(1, 4, 5)","(1, 5)",1,Action.SCORE,Category.ONES,2.18
"(5, 5)","(3, 3, 4)",1,Action.ROLL,,4.900995010000001
"(5, 5)","(3, 3, 4)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(5, 5)","(3, 3, 4)",1,Action.SCORE,Category.CHANCE,11.703970119800001
"(2,)","(1, 1, 1, 5)",0,Action.SCORE,Category.YAHTZEE,0.0
"(2,)","(1, 1, 1, 5)",0,Action.ROLL,,0.0
"(1, 1, 5, 6)","(1,)",1,Action.SCORE,Category.SIXES,7.603854
"(1, 1, 5, 6)","(1,)",1,Action.ROLL,,1.9900000000000002
"(1, 6)","(4, 4, 4)",1,Action.SCORE,Category.ONES,1.1791
"(1, 6)","(4, 4, 4)",1,Action.ROLL,,1.0
"(1, 6)","(3, 3, 3)",0,Action.SCORE,Category.FOURS,0.0
"(1, 6)","(3, 3, 3)",0,Action.ROLL,,0.0
"(5,)","(5, 5, 5, 6)",0,Action.SCORE,Category.TWOS,0.0
"(5,)","(5, 5, 5, 6)",0,Action.ROLL,,0.0
"(2, 2, 2, 2)","(2,)",1,Action.SCORE,Category.CHANCE,12.67309
"(2, 2, 2, 2)","(2,)",1,Action.ROLL,,1.0
"(5, 6)","(2, 3, 5)",1,Action.SCORE,Category.SIXES,6
"(5, 6)","(2, 3, 5)",1,Action.ROLL,,0.0
"(5, 6)","(2, 3, 4)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(5, 6)","(2, 3, 4)",0,Action.ROLL,,0.0
"(2, 4, 4)","(6, 6)",0,Action.SCORE,Category.YAHTZEE,0.0
"(2, 4, 4)","(6, 6)",0,Action.ROLL,,0.0
"(1,)","(1, 1, 4, 6)",1,Action.SCORE,Category.ONES,4.06390773
"(1,)","(1, 1, 4, 6)",1,Action.ROLL,,1.9900000000000002
"(2,)","(2, 4, 4, 4)",1,Action.SCORE,Category.TWOS,4.7164
"(2,)","(2, 4, 4, 4)",1,Action.ROLL,,1.0
"(2, 2, 3)","(2, 3)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(2, 2, 3)","(2, 3)",1,Action.ROLL,,0.0
"(2, 2, 3)","(2, 3)",0,Action.SCORE,Category.TWOS,14.93625688169527
"(2, 2, 3)","(2, 3)",0,Action.ROLL,,0.0
"(3, 5)","(3, 5, 5)",1,Action.ROLL,,1.0
"(3, 5)","(3, 5, 5)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(1, 3, 4, 5)","(5,)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 3, 4, 5)","(5,)",1,Action.ROLL,,3.940399
"(3, 5)","(3, 3, 3)",1,Action.SCORE,Category.SIXES,0
"(3, 5)","(3, 3, 3)",1,Action.ROLL,,1.0
"(1, 3, 6)","(4, 6)",1,Action.SCORE,Category.FULL_HOUSE,0
"(1, 3, 6)","(4, 6)",1,Action.ROLL,,1.0
"(1, 2)","(3, 4, 4)",0,Action.SCORE,Category.SIXES,0.0
"(1, 2)","(3, 4, 4)",0,Action.ROLL,,0.0
"(1, 4, 5)","(1, 4)",1,Action.SCORE,Category.YAHTZEE,0
"(1, 4, 5)","(1, 4)",1,Action.ROLL,,1.9900000000000002
"(1, 4, 5)","(1, 4)",1,Action.SCORE,Category.CHANCE,5.910598500000001
"(1, 4, 5)","(3, 4)",0,Action.SCORE,Category.YAHTZEE,0.0
"(1, 4, 5)","(3, 4)",0,Action.ROLL,,0.0
"(3, 5)","(4, 4, 4)",1,Action.ROLL,,1.0
"(3, 5)","(4, 4, 4)",1,Action.SCORE,Category.CHANCE,23.582
"(4,)","(1, 2, 3, 5)",2,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(4,)","(1, 2, 3, 5)",2,Action.HOLD,"(3,)",0
"(4,)","(1, 2, 3, 5)",2,Action.RELEASE,"(4,)",-2.5
"(4,)","(1, 2, 3, 5)",2,Action.ROLL,,0
"(5, 5, 6)","(2, 4)",1,Action.ROLL,,1.0
"(5, 5, 6)","(2, 4)",1,Action.SCORE,Category.TWOS,2.70927182
"(5, 5, 6)","(2, 2)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(5, 5, 6)","(2, 2)",0,Action.ROLL,,0.0
"(1, 1, 3, 3)","(1,)",1,Action.ROLL,,2.9701000000000004
"(1, 1, 3, 3)","(1,)",1,Action.SCORE,Category.FULL_HOUSE,31.682724999999998
"(1, 3, 4, 6)","(2,)",1,Action.ROLL,,0.0
"(1, 3, 4, 6)","(2,)",1,Action.SCORE,Category.FIVES,0
"(1, 1, 3)","(2, 3)",1,Action.ROLL,,1.0
"(1, 1, 3)","(2, 3)",1,Action.SCORE,Category.FULL_HOUSE,0
"(1, 1, 3)","(2, 3)",1,Action.SCORE,Category.CHANCE,1.0
"(1, 1, 3)","(2, 6)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(1, 1, 3)","(2, 6)",0,Action.ROLL,,0.0
"(2, 2)","(4, 6, 6)",1,Action.SCORE,Category.FIVES,0.0
"(2, 2)","(4, 6, 6)",1,Action.ROLL,,1.0
"(2, 2)","(4, 6, 6)",1,Action.SCORE,Category.CHANCE,2.0
"(4, 4)","(2, 5, 5)",0,Action.SCORE,Category.ONES,0.0
"(4, 4)","(2, 5, 5)",0,Action.ROLL,,0.0
"(5,)","(2, 2, 4, 6)",1,Action.SCORE,Category.CHANCE,51.536534534164794
"(5,)","(2, 2, 4, 6)",1,Action.ROLL,,3.940399
"(4,)","(1, 4, 6, 6)",0,Action.SCORE,Category.CHANCE,129.56346667954423
"(4,)","(1, 4, 6, 6)",0,Action.ROLL,,0.0
"(2, 3)","(2, 6, 6)",1,Action.ROLL,,1.0
"(2, 3)","(2, 6, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,0
"(2,)","(1, 1, 4, 4)",1,Action.ROLL,,1.9900000000000002
"(2,)","(1, 1, 4, 4)",1,Action.SCORE,Category.FULL_HOUSE,0
"(4, 6, 6)","(6, 6)",0,Action.SCORE,Category.FOUR_OF_A_KIND,100.94058672738231
"(4, 6, 6)","(6, 6)",0,Action.ROLL,,0.0
"(1, 2, 2)","(2, 2)",1,Action.SCORE,Category.THREE_OF_A_KIND,12.969805958100002
"(1, 2, 2)","(2, 2)",1,Action.ROLL,,0.99
"(1,)","(1, 1, 1, 6)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(1,)","(1, 1, 1, 6)",1,Action.ROLL,,1.9801
"(1,)","(1, 1, 1, 6)",1,Action.SCORE,Category.THREE_OF_A_KIND,18.209306240276916
"(1, 5, 6)","(1, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(1, 5, 6)","(1, 5)",0,Action.ROLL,,0.0
"(1, 2, 5)","(5, 5)",1,Action.SCORE,Category.SMALL_STRAIGHT,0
"(1, 2, 5)","(5, 5)",1,Action.ROLL,,1.9900000000000002
"(1, 2, 5)","(5, 5)",1,Action.SCORE,Category.THREE_OF_A_KIND,3.582
"(2, 2)","(1, 3, 4)",0,Action.SCORE,Category.ONES,7.079990231229166
"(2, 2)","(1, 3, 4)",0,Action.ROLL,,0.0
"(2, 2, 2, 6)","(2,)",1,Action.ROLL,,1.9900000000000002
"(2, 2, 2, 6)","(2,)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(2, 2, 2, 6)","(2,)",1,Action.SCORE,Category.THREE_OF_A_KIND,9.510851293021402
"(1, 2, 4)","(2, 4)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 2, 4)","(2, 4)",1,Action.ROLL,,1.9900000000000002
"(1, 2, 4)","(4, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(1, 2, 4)","(4, 5)",0,Action.ROLL,,0.0
"(1, 3)","(2, 4, 5)",0,Action.SCORE,Category.SMALL_STRAIGHT,136.64836187286514
"(1, 3)","(2, 4, 5)",0,Action.ROLL,,0.0
"(1, 5, 6)","(3, 3)",0,Action.SCORE,Category.FOURS,0.0
"(1, 5, 6)","(3, 3)",0,Action.ROLL,,0.0
"(6,)","(4, 4, 4, 5)",0,Action.SCORE,Category.THREE_OF_A_KIND,100.9302432575216
"(6,)","(4, 4, 4, 5)",0,Action.ROLL,,0.0
"(1, 4)","(3, 6, 6)",1,Action.ROLL,,1.9900000000000002
"(1, 4)","(3, 6, 6)",1,Action.SCORE,Category.FULL_HOUSE,0
"(1, 4)","(2, 4, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(1, 4)","(2, 4, 5)",0,Action.ROLL,,0.0
"(6, 6)","(4, 4, 4)",0,Action.SCORE,Category.YAHTZEE,0.0
"(6, 6)","(4, 4, 4)",0,Action.ROLL,,0.0
"(4, 5, 5)","(3, 3)",0,Action.SCORE,Category.CHANCE,75.89916454356597
"(4, 5, 5)","(3, 3)",0,Action.ROLL,,0.0
"(1, 3, 5)","(3, 6)",1,Action.ROLL,,1.0
"(1, 3, 5)","(3, 6)",1,Action.SCORE,Category.FOUR_OF_A_KIND,0
"(1, 3, 5)","(3, 6)",1,Action.SCORE,Category.CHANCE,1.8
"(1, 3, 5)","(1, 5)",0,Action.SCORE,Category.FOURS,0.0
"(1, 3, 5)","(1, 5)",0,Action.ROLL,,0.0
"(3,)","(1, 4, 6, 6)",0,Action.SCORE,Category.FULL_HOUSE,0.0
"(3,)","(1, 4, 6, 6)",0,Action.ROLL,,0.0
"(1, 1)","(3, 3, 3)",0,Action.SCORE,Category.FOURS,0.0
"(1, 1)","(3, 3, 3)",0,Action.ROLL,,0.0
"(3, 6, 6)","(1, 3)",0,Action.SCORE,Category.CHANCE,41.44446601650471
"(3, 6, 6)","(1, 3)",0,Action.ROLL,,0.0
"(2, 3)","(1, 2, 5)",0,Action.SCORE,Category.FOUR_OF_A_KIND,0.0
"(2, 3)","(1, 2, 5)",0,Action.ROLL,,0.0
"(4, 4)","(1, 5, 5)",1,Action.ROLL,,1.0
"(4, 4)","(1, 5, 5)",1,Action.SCORE,Category.LARGE_STRAIGHT,0
"(4, 5)","(5, 5, 6)",0,Action.SCORE,Category.LARGE_STRAIGHT,0.0
"(4, 5)","(5, 5, 6)",0,Action.ROLL,,0.0
"(4, 4)","(2, 5, 5)",1,Action.ROLL,,1.9900000000000002
"(4, 4)","(2, 5, 5)",1,Action.SCORE,Category.ONES,0
"(4, 4, 6)","(3, 5)",0,Action.SCORE,Category.TWOS,0.0
"(4, 4, 6)","(3, 5)",0,Action.ROLL,,0.0
"(1, 6)","(1, 4, 5)",1,Action.ROLL,,1.0
"(1, 6)","(1, 4, 5)",1,Action.SCORE,Category.CHANCE,18.53
"(1, 6)","(3, 3, 6)",0,Action.SCORE,Category.SIXES,24.27043385465804
"(1, 6)","(3, 3, 6)",0,Action.ROLL,,0.0
"(3, 5, 6, 6)","(3,)",0,Action.SCORE,Category.YAHTZEE,0.0
"(3, 5, 6, 6)","(3,)",0,Action.ROLL,,0.0
"(4,)","(2, 3, 3, 5)",1,Action.SCORE,Category.SMALL_STRAIGHT,45.800359661730006
"(4,)","(2, 3, 3, 5)",1,Action.ROLL,,2.93069601
